organoid_type,doi,pmcid,first_author,year,journal,species,source_cell_type,license,has_methods,has_supplement,gold_candidate,flags,notes,pmid,title,cited_by,in_current_corpus
,dx.doi.org/10.17504/protocols.io.n92ldnxp7v5b/v1,PROTOCOLSIO_218435,,1747,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest ipsc-derived-organoid-generation-gzjbbx4ip,,iPSC-derived organoid generation,,0
,dx.doi.org/10.17504/protocols.io.q26g79op8vwz/v1,PROTOCOLSIO_220179,,1749,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest flow-cytometry-protocol-for-cell-death-analysis-in-g29tbyh6p,,Flow Cytometry Protocol for Cell Death Analysis in Glioblastoma Organoids: A Technical Note,,0
,dx.doi.org/10.17504/protocols.io.81wgbkjkogpk/v1,PROTOCOLSIO_220409,,1750,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest mtsc-protocol-g3gzbyjx7,,MTSC-Protocol,,0
,dx.doi.org/10.17504/protocols.io.yxmvmb77og3p/v1,PROTOCOLSIO_221784,,1751,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest formulation-and-characterization-of-primary-tissue-g4tybywpx,,Formulation and Characterization of Primary Tissue-Derived Microfluidic Droplet-Engineered Organoids,,0
,dx.doi.org/10.17504/protocols.io.kxygx4mb4l8j/v2,PROTOCOLSIO_224945,,1755,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest unguided-cortical-organoid-protocol-g7wrbzpd7,,Unguided Cortical Organoid Protocol,,0
,dx.doi.org/10.17504/protocols.io.8epv5kzz4v1b/v1,PROTOCOLSIO_223005,,1752,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest establishment-and-culture-of-mouse-oviductal-organ-g5z5by787,,Establishment and culture of mouse oviductal organoids and isolation and characterization of their secreted extracellular vesicles_Supporting Information File S1,,0
,dx.doi.org/10.17504/protocols.io.q26g7n873lwz/v1,PROTOCOLSIO_223331,,1753,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest generation-of-human-gastroid-with-fundic-antral-pa-g6cbbzasp,,Generation of human gastroid with fundic-antral patterning using pluripotent stem cells,,0
,dx.doi.org/10.17504/protocols.io.261gekejog47/v1,PROTOCOLSIO_226706,,1757,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest generating-vessel-organoids-vos-from-hipscs-a-deta-g9msbz46f,,"Generating vessel organoids (VOs) from hiPSCs - A Detailed, Step-By-Step Guide",,0
,dx.doi.org/10.17504/protocols.io.14egnryzzl5d/v1,PROTOCOLSIO_229899,,1760,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest immunohistochemistry-and-imaging-of-human-midbrain-hcrjb2v4p,,Immunohistochemistry and Imaging of Human Midbrain Organoid Sections,,0
,dx.doi.org/10.17504/protocols.io.6qpvrwq13lmk/v1,PROTOCOLSIO_230382,,1761,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest comprehensive-transcriptomic-analysis-of-brainstem-hc8nb2zvf,,Comprehensive transcriptomic analysis of brainstem-regionalized organoids and associated diffuse midline glioma organoids,,0
,dx.doi.org/10.17504/protocols.io.e6nvw44p2lmk/v1,PROTOCOLSIO_230414,,1761,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest comprehensive-experimental-workflow-for-filovirus-hc9nb2z5f,,Comprehensive Experimental Workflow for Filovirus Infection Studies in iPSC-derived and Primary-derived Human Gut Organoids Part 1,,0
,dx.doi.org/10.17504/protocols.io.ewov111jpvr2/v1,PROTOCOLSIO_230421,,1761,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest comprehensive-experimental-workflow-for-filovirus-hc9vb2z67,,Comprehensive Experimental Workflow for Filovirus Infection Studies in iPSC-derived and Primary-derived Human Gut Organoids Part 2,,0
,dx.doi.org/10.17504/protocols.io.261gek7odg47/v1,PROTOCOLSIO_231606,,1762,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest midbrain-organoid-dissociation-for-single-cell-tra-heewb3bff,,Midbrain organoid dissociation for Single-cell transcriptome library preparation and sequencing,,0
,dx.doi.org/10.17504/protocols.io.q26g7njb1lwz/v1,PROTOCOLSIO_231607,,1762,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest dopamine-measurement-by-hplc-heexb3bfp,,Dopamine measurement by HPLC,,0
,dx.doi.org/10.17504/protocols.io.bp2l6z65zgqe/v1,PROTOCOLSIO_232624,,1763,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest mea-recording-of-electrical-activity-in-brain-orga-hfeqb3jdx,,MEA Recording of Electrical Activity in Brain Organoids,,0
,dx.doi.org/10.17504/protocols.io.j8nlkyjq1g5r/v1,PROTOCOLSIO_232625,,1763,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest dopamine-measurement-in-midbrain-organoids-by-hplc-hferb3jd7,,Dopamine measurement in midbrain organoids by HPLC,,0
,dx.doi.org/10.17504/protocols.io.rm7vz9dprgx1/v1,PROTOCOLSIO_232626,,1763,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest treatment-of-midbrain-organoids-with-syn-pffs-hfesb3jef,,Treatment of midbrain organoids with αSyn-PFFs,,0
,dx.doi.org/10.17504/protocols.io.j8nlkyj7xg5r/v1,PROTOCOLSIO_232701,,1763,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest engineering-functional-ventral-midbrain-dopaminerg-hfg5b3jy7,,Engineering functional ventral midbrain dopaminergic neurons in human organoids through WNT modulation and bioreactor culture,,0
,dx.doi.org/10.17504/protocols.io.e6nvw43mwlmk/v1,PROTOCOLSIO_233614,,1764,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest jax-dpc-library-preparation-using-watchmaker-rna-l-hgdnb3s5f,,JAX_DPC: Library preparation using Watchmaker RNA Library Prep Kit with Polaris™ Depletion for Bulk RNAseq,,0
,dx.doi.org/10.17504/protocols.io.rm7vz9zq5gx1/v1,PROTOCOLSIO_233650,,1764,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest organoid-models-for-preclinical-drug-screening-a-s-hgesb3tef,,Organoid Models for Preclinical Drug Screening: A Systematic Review Protocol,,0
,dx.doi.org/10.17504/protocols.io.rm7vzem34vx1/v1,PROTOCOLSIO_235102,,1765,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest a-transgene-free-human-peri-gastrulation-embryo-mo-hht6b36rf,,"A transgene-free, human peri-gastrulation embryo model with trilaminar embryonic disc-, amnion- and yolk sac-like structures",,0
,dx.doi.org/10.17504/protocols.io.3byl489e2vo5/v1,PROTOCOLSIO_239041,,1769,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest dissociated-cardioids-assembly-using-30-matrigel-d-hmn9b45h7,,Dissociated Cardioids Assembly Using 30% Matrigel Droplets,,0
,dx.doi.org/10.1007/978-1-0716-3076-1_12,PROTOCOLSIO_239915,,1676,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest visualization-of-differentiated-cells-in-3d-and-2d-hnijb5ccp,,Visualization of Differentiated Cells in 3D and 2D Intestinal Organoid Cultures,,0
,dx.doi.org/10.1007/978-1-0716-3950-4_1,PROTOCOLSIO_241011,,1714,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest using-ex-vivo-tonsil-organoids-to-study-memory-b-c-hpktb5kwp,,Using Ex Vivo Tonsil Organoids to Study Memory B Cells,,0
,dx.doi.org/10.17504/protocols.io.bp2l6e3pzgqe/v1,PROTOCOLSIO_241696,,1769,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest generation-of-stickleback-intestinal-organoid-hp98b5r9x,,Generation of Stickleback intestinal organoid,,0
,dx.doi.org/10.17504/protocols.io.yxmvm1zznv3p/v1,PROTOCOLSIO_242812,,1770,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest wholemount-immunofluorescence-of-organoids-ver-3-0-hrc4b52yx,,Wholemount Immunofluorescence of Organoids (ver 3.0),,0
,dx.doi.org/10.17504/protocols.io.8epv55m1nv1b/v1,PROTOCOLSIO_243129,,1770,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest astrocyte-conditioned-media-acm-cultures-hrnzb55f7,,Astrocyte-Conditioned Media (ACM) cultures,,0
,dx.doi.org/10.17504/protocols.io.261ge1jnwv47/v1,PROTOCOLSIO_243178,,1770,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest construction-of-matrigel-encapsulated-pdos-me-pdos-hrqib55uf,,Construction of Matrigel encapsulated PDOs (ME-PDOs),,0
,dx.doi.org/10.17504/protocols.io.kxygx8qrwv8j/v1,PROTOCOLSIO_244208,,1772,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest neural-organoid-construction-protocol-hsqqb6dvx,,Neural organoid construction protocol,,0
,dx.doi.org/10.17504/protocols.io.n2bvj1eobvk5/v1,PROTOCOLSIO_244239,,1772,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest reconstruction-of-human-embryonic-trajectory-revea-hsrpb6d5p,,Reconstruction of human embryonic trajectory reveals developmental origins of the central nervous system,,0
,dx.doi.org/10.1007/7651_2016_10,PROTOCOLSIO_245562,,1470,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest drug-sensitivity-assays-of-human-cancer-organoid-c-ht22b6qgf,,Drug Sensitivity Assays of Human Cancer Organoid Cultures,,0
,dx.doi.org/10.1007/978-1-4939-3603-8_4,PROTOCOLSIO_277158,,1451,protocols.io,,,protocols.io-CC-BY,1,0,,,protocols.io ingest an-air-liquid-interface-culture-system-for-3d-orga-iswecefbf,,An Air–Liquid Interface Culture System for 3D Organoid Culture of Diverse Primary Gastrointestinal Tissues,,0
