organoid_type,doi,pmcid,first_author,year,journal,species,source_cell_type,license,has_methods,has_supplement,gold_candidate,flags,notes,pmid,title,cited_by,in_current_corpus
gastric,10.1186/s13619-024-00218-6,PMC11732820,Hong,2025,"Cell regeneration (London, England)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,39808364,Standard: Human gastric organoids,7,no
gastric,10.1080/19490976.2025.2463581,PMC11812335,Xu,2025,Gut microbes,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,39924917,&lt;i&gt;Helicobacter pylori&lt;/i&gt; infection induces DNA double-strand breaks through the ACVR1/IRF3/POLD1 signaling axis to drive gastric tumorigenesis,6,no
gastric,10.3389/fcimb.2025.1516237,PMC12116454,Patil,2025,Frontiers in cellular and infection microbiology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,40438238,A critical review on &lt;i&gt;In Vivo&lt;/i&gt; and &lt;i&gt;Ex Vivo&lt;/i&gt; models for the investigation of &lt;i&gt;Helicobacter pylori&lt;/i&gt; infection,3,no
gastric,10.4251/wjgo.v16.i5.1725,PMC11099456,Liu,2024,World journal of gastrointestinal oncology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,38764838,Advances in the study of gastric organoids as disease models,3,no
gastric,10.1016/j.gastha.2025.100860,PMC12828395,Tsugawa,2026,Gastro hep advances,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,41586340,&lt;i&gt;Helicobacter pylori&lt;/i&gt; Exploit Short-Chain Fatty Acids-Induced CAPZA1 Overexpression to Emerge CD44v9-Positive Stemness,0,no
gastric,10.1038/s41467-025-57131-y,PMC11926186,Hofer,2025,Nature communications,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,40113752,Accessible homeostatic gastric organoids reveal secondary cell type-specific host-pathogen interactions in Helicobacter pylori infections,9,no
gastric,10.1016/j.mtbio.2025.102148,PMC12336816,Zheng,2025,Materials today. Bio,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,40791795,Organoid-on-a-chip (OrgOC): Advancing cystic fibrosis research,0,no
gastric,10.1093/jmcb/mjae030,PMC11744189,Li,2024,Journal of molecular cell biology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,39153963,Modeling gastric intestinal metaplasia in 3D organoids using nitrosoguanidine,9,no
gastric,10.1038/s41467-025-61024-5,PMC12215077,Zhang,2025,Nature communications,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,40595652,EZH2 loss promotes gastric squamous cell carcinoma,3,no
gastric,10.1136/gutjnl-2025-335793,PMC12703266,Kim,2025,Gut,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,40691053,Hybrid identity and distinct methylation profiles of incomplete intestinal metaplasia in the stomach,3,no
gastric,10.3390/biom13050875,PMC10216466,Huo,2023,Biomolecules,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,37238742,Organoids: Construction and Application in Gastric Cancer,10,no
gastric,,PMC10872169,,2024,Journal of the Canadian Association of Gastroenterology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,,A162 DEFINING INNATE IMMUNE CELL MECHANISMS UPON HELICOBACTER PYLORI MEDIATED TUMORIGENESIS,0,no
gastric,10.1186/s12935-026-04195-5,PMC12910853,Chen,2026,Cancer cell international,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,41572295,Helicobacter pylori promotes gastric cancer progression via UPP1-mediated uridine bypass of glycolysis,0,no
gastric,10.3389/fcimb.2025.1641366,PMC12405370,Shaw,2025,Frontiers in cellular and infection microbiology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,40909341,The use of stem cells and organoids for modeling host-microbe interactions in low-biomass tissues,1,no
gastric,10.3389/fmed.2025.1733668,PMC12847443,Acar,2025,Frontiers in medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,41613337,"Patient-derived tumor organoids: advances, applications, and future directions in biomedical research",0,no
gastric,10.1002/advs.202304326,PMC11132046,Li,2024,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,38544338,A Natural Peptide from A Traditional Chinese Medicine Has the Potential to Treat Chronic Atrophic Gastritis by Activating Gastric Stem Cells,19,no
gastric,10.3389/fcell.2025.1599384,PMC12162665,Xu,2025,Frontiers in cell and developmental biology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,40519270,Biomedical applications of organoids derived from the digestive system,1,no
gastric,10.4251/wjgo.v18.i2.114161,PMC12898405,Liu,2026,World journal of gastrointestinal oncology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,41695925,Taurine suppresses gastric intestinal metaplasia in patient-derived organoids and &lt;i&gt;Atp4a&lt;/i&gt; &lt;sup&gt;-/-&lt;/sup&gt; mice,0,no
gastric,10.1016/j.stemcr.2025.102708,PMC12744831,Lu,2025,Stem cell reports,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,41202817,Modeling in vivo induction of gastric insulin-secreting cells using transplanted human stomach organoids,0,no
gastric,10.3390/cells14231898,PMC12691017,Wang,2025,Cells,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,41369387,"From Cells to Organoids: Approaches, Regulatory Mechanisms, Applications, and Challenges of Organoids",0,no
gastric,10.3389/fonc.2025.1664298,PMC12672344,Liu,2025,Frontiers in oncology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,41347098,Advances in modeling gastric intestinal metaplasia: a comprehensive review of experimental models and mechanistic insights,0,no
gastric,10.1186/s13287-021-02521-4,PMC8420044,Wuputra,2021,Stem cell research & therapy,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,34488885,Translational models of 3-D organoids and cancer stem cells in gastric cancer research,26,no
gastric,10.3389/fbioe.2026.1790902,PMC13236901,Ma,2026,Frontiers in bioengineering and biotechnology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,42256715,Patient-derived organoids in gastric cancer: bridging the tumor microenvironment to functional precision oncology,0,no
gastric,10.1007/s10238-024-01435-8,PMC11272814,Zhang,2024,Clinical and experimental medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,39052148,The application of organoids in cancers associated with pathogenic infections,3,no
gastric,10.1002/mco2.70531,PMC12715344,Rashidan,2025,MedComm,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,41427018,Immune and Immune-Integrated Organoids as NextGeneration Platforms for Disease Modeling,0,no
gastric,10.1186/s12935-024-03460-9,PMC11323579,Chen,2024,Cancer cell international,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,39143546,Establishment of patient-derived organoids and a characterization based drug discovery platform for treatment of gastric cancer,5,no
gastric,10.1007/s00383-023-05586-9,PMC10673726,Benedetti,2023,Pediatric surgery international,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,37999863,Generation of human gastric assembloids from primary fetal organoids,2,no
gastric,10.1177/09636897241303271,PMC11775963,Zhu,2025,Cell transplantation,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,39874083,"Advances in the Development and Application of Human Organoids: Techniques, Applications, and Future Perspectives",7,no
gastric,10.1038/s41467-023-39113-0,PMC10310803,Takada,2023,Nature communications,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,37386010,Single-cell transcriptomics uncovers EGFR signaling-mediated gastric progenitor cell differentiation in stomach homeostasis,28,no
gastric,10.3390/biom14070772,PMC11274427,Vagin,2024,Biomolecules,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,39062486,"&lt;i&gt;Helicobacter pylori&lt;/i&gt;-Induced Decrease in Membrane Expression of Na,K-ATPase Leads to Gastric Injury",1,no
gastric,10.3390/biomedicines11010151,PMC9855865,Skubleny,2023,Biomedicines,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,36672658,Murine and Human Gastric Tissue Establishes Organoids after 48 Hours of Cold Ischemia Time during Shipment,3,no
gastric,10.1002/advs.202300164,PMC10520631,Jeong,2023,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,37525340,Organoid-Based Human Stomach Micro-Physiological System to Recapitulate the Dynamic Mucosal Defense Mechanism,15,no
gastric,10.1002/advs.202508534,PMC12713053,Ma,2025,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,41214890,"Multiscale Construction, Evaluation, and Application of Organoids",2,no
gastric,10.1016/j.bbrep.2026.102653,PMC13241776,Di Giorgio,2026,Biochemistry and biophysics reports,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,42256793,The Farnesoid X receptor-bile acid axis contributes to immune evasion in gastric cancer and its inhibition enhances efficacy of anti-PD-L1 therapy,0,no
gastric,10.3389/fcimb.2025.1601688,PMC12256518,Zhang,2025,Frontiers in cellular and infection microbiology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,40661971,Coculture of tumor organoids with pathogenic microorganisms: a novel system to mimic &lt;i&gt;in vivo&lt;/i&gt; pathogenic infection,0,no
gastric,10.3390/biom15101356,PMC12564647,Liu,2025,Biomolecules,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,41154585,Dendritic Cell-Cytokine-Induced Killer Cells Co-Loaded with WT1/MUC1/Poly(I:C) Enhance Antitumor Immune Responses In Vitro and In Vivo,0,no
gastric,10.3389/fbioe.2025.1515340,PMC11933005,Papamichail,2025,Frontiers in bioengineering and biotechnology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,40134772,Organoids-on-a-chip: microfluidic technology enables culture of organoids with enhanced tissue function and potential for disease modeling,39,no
gastric,10.1016/j.stemcr.2024.03.008,PMC11103887,Paužuolis,2024,Stem cell reports,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,38670110,SARS-CoV-2 tropism to intestinal but not gastric epithelial cells is defined by limited ACE2 expression,3,no
gastric,10.1186/s41232-025-00378-1,PMC12117945,Bai,2025,Inflammation and regeneration,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,40437566,From bench to bedside: the role of gastrointestinal stem cells in health and disease,3,no
gastric,10.1002/adbi.202500536,PMC12893407,Buck,2026,Advanced biology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,41671052,Personalized Models of Biological Barriers and Their Diseases: Recent Progress with Organs-On-Chips,0,no
gastric,10.1111/hel.12891,PMC9287064,Idowu,2022,Helicobacter,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,35384141,Gastric organoids: Advancing the study of H. pylori pathogenesis and inflammation,28,no
pancreatic,10.1186/s12860-026-00588-6,PMC13170160,Nakazawa,2026,BMC molecular and cell biology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover pancreatic,41928078,Adult canine pancreatic organoids enable functional analysis of pancreatic epithelial barrier and inflammatory responses,0,no
pancreatic,10.3390/ijms27031280,PMC12898197,Hossain,2026,International journal of molecular sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,41683707,Reconstructing the Islets: Advances in 3D Pancreatic Organoid Models for Functional β-Cell Replacement,0,no
pancreatic,10.3390/bioengineering13040478,PMC13113633,Jabri,2026,"Bioengineering (Basel, Switzerland)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,42072272,"Bioengineering Pancreatic Organoids and iPSC-Derived β-Cells for Diabetes: Materials, Devices, and Translational Challenges",0,no
pancreatic,10.3389/fcell.2025.1746622,PMC12816206,Tan,2025,Frontiers in cell and developmental biology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,41567977,Construction and application of pancreatic exocrine organoid and spheroid for drug screening and precision medicine,0,no
pancreatic,10.12688/f1000research.162496.1,PMC12314479,Darrigrand,2025,F1000Research,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,40756323,Generation of human iPSC-derived pancreatic organoids to study pancreas development and disease,3,no
pancreatic,10.1186/s13046-026-03717-3,PMC13154875,Detert,2026,Journal of experimental & clinical cancer research : CR,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,42067869,Progress and challenges in the development of advanced pancreatic cancer organoids,0,no
pancreatic,10.3389/fphar.2025.1650200,PMC12414973,Xu,2025,Frontiers in pharmacology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,40926989,Organoids: their emerging essential role in pathological mechanisms and drug discovery of diabetes and its complications,0,no
pancreatic,10.1002/advs.202515862,PMC12767103,Liu,2026,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,41090515,Investigation into the Pancreatic Pathogenesis of SFTSV across Multiple Levels,0,no
pancreatic,10.1007/s10637-026-01605-3,PMC13121393,He,2026,Investigational new drugs,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover pancreatic,41689692,Patient-derived tumor organoids for new drug development: promises and challenges,0,no
pancreatic,10.1038/s42003-024-07193-3,PMC11574267,Cherubini,2024,Communications biology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover pancreatic,39558019,Exploring human pancreatic organoid modelling through single-cell RNA sequencing analysis,10,no
pancreatic,10.1007/s00018-025-05658-0,PMC11998602,Cherubini,2025,Cellular and molecular life sciences : CMLS,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover pancreatic,40111532,R-spondins secreted by human pancreas-derived mesenchymal stromal cells support pancreatic organoid proliferation,3,no
pancreatic,10.3390/medicina61040623,PMC12028617,Petrauskas,2025,"Medicina (Kaunas, Lithuania)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,40282914,Pancreatic 3D Organoids and Microfluidic Systems-Applicability and Utilization in Surgery: A Literature Review,1,no
pancreatic,10.1007/s40472-025-00470-y,PMC12055624,Miller,2025,Current transplantation reports,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,40342868,State of the Art of Bioengineering Approaches in Beta-Cell Replacement,5,no
pancreatic,10.1186/s13287-025-04739-y,PMC12829165,Darwish,2025,Stem cell research & therapy,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover pancreatic,41413571,"Comparative β-cell development: insights from Rodents, humans and induced pluripotent stem cell models",0,no
pancreatic,10.1038/s12276-024-01378-w,PMC11799150,Xu,2025,Experimental & molecular medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,39814914,Advancing pancreatic cancer research and therapeutics: the transformative role of organoid technology,11,no
pancreatic,10.3389/frtra.2026.1740314,PMC12963012,Darden,2026,Frontiers in transplantation,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,41798991,Mechanisms inducing differentiation of adult islet progenitor-like cells into functional islet-like organoids,0,no
pancreatic,10.1038/s44321-025-00330-3,PMC12686538,Karampelias,2025,EMBO molecular medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,41188536,Benchmarking porcine pancreatic ductal organoids for drug screening applications,3,no
pancreatic,10.1016/j.bbrep.2026.102622,PMC13214305,Zhang,2026,Biochemistry and biophysics reports,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,42211000,Small molecules promote the in vitro expansion and passaging of adult mouse pancreatic islets,0,no
pancreatic,10.1111/1753-0407.13545,PMC11006621,Liu,2024,Journal of diabetes,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,38599852,Traditional and emerging strategies using hepatocytes for pancreatic regenerative medicine,2,no
pancreatic,10.3389/fendo.2026.1795738,PMC13151152,Diane,2026,Frontiers in endocrinology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,42109718,Mitochondrial development and remodeling occur at pancreatic progenitor stage during induction of stem cell-derived islet organoids,0,no
pancreatic,10.3389/fimmu.2024.1540209,PMC11790636,Yu,2024,Frontiers in immunology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,39906747,Islet organoids: a new hope for islet transplantation in diabetes,4,no
pancreatic,10.3390/cells15040317,PMC12939310,Mantovani,2026,Cells,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,41744760,Magnetic Bead-Guided Assembly of 3D Primary Human Islet Cells in Decellularized Pancreatic Scaffolds,0,no
pancreatic,10.1097/eus.0000000000000098,PMC11723681,Kongkam,2024,Endoscopic ultrasound,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover pancreatic,39802106,A prospective comparative trial to determine the optimal number of EUS-guided fineneedle passes for successful organoid creation in pancreatic ductal adenocarcinoma,2,no
pancreatic,10.3390/vetsci12040362,PMC12030824,Gouw,2025,Veterinary sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,40284864,Improved Differentiation Towards Insulin Producing Beta-Cells Derived from Healthy Canine Pancreatic Ductal Organoids,2,no
pancreatic,10.1016/j.stem.2024.10.006,PMC7618580,Lee,2024,Cell stem cell,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,39515296,Nurturing protectors: Macrophages in the human pancreatic islet,2,no
pancreatic,10.1007/s00018-023-04836-2,PMC10307727,Varga,2023,Cellular and molecular life sciences : CMLS,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,37380797,Human pancreatic ductal organoids with controlled polarity provide a novel ex vivo tool to study epithelial cell physiology,11,no
pancreatic,,PMC11210168,Li,2024,Stem cell research & therapy,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,,Ameliorating and refining islet organoids to illuminate treatment and pathogenesis of diabetes mellitus,0,no
pancreatic,10.1016/j.celrep.2025.116666,PMC12904728,Preza,2025,Cell reports,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,41385368,DEC1 regulates human β cell functional maturation and circadian rhythm,0,no
pancreatic,10.1038/s41598-024-57059-1,PMC10944495,Sakata,2024,Scientific reports,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,38493252,The porcine islet-derived organoid showed the characteristics as pancreatic duct,1,no
pancreatic,10.1016/j.omton.2025.201017,PMC12307681,Bayliss,2025,Molecular therapy. Oncology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,40741595,An αvβ6-specific virotherapy expressing bispecific immune cell activators induces immune cell activation to mediate tumor cell death,0,no
pancreatic,10.1186/s12951-025-03266-5,PMC11866579,Wan,2025,Journal of nanobiotechnology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover pancreatic,40016740,AG73-GelMA/AlgMA hydrogels provide a stable microenvironment for the generation of pancreatic progenitor organoids,2,no
pancreatic,10.1080/15476278.2024.2386727,PMC11318694,Geng,2024,Organogenesis,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,39126669,Progress in the Application of Organoids-On-A-Chip in Diseases,5,no
pancreatic,10.1016/j.xpro.2024.103132,PMC11227007,Beşikcioğlu,2024,STAR protocols,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,38875112,Protocol for whole-mount immunofluorescence staining of ECM gel-embedded innervated pancreatic organoids,8,no
pancreatic,10.3724/abbs.2024218,PMC12367976,Liao,2024,Acta biochimica et biophysica Sinica,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover pancreatic,40230288,Small molecules enhance the high-efficiency generation of pancreatic ductal organoids,1,no
pancreatic,10.1186/s40164-026-00743-x,PMC12828948,Xu,2026,Experimental hematology & oncology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover pancreatic,41545895,Organoids for disease modeling and treatment: state-of-the-art,2,no
pancreatic,10.1080/17460751.2026.2634720,PMC13011608,Sotomayor Lugo,2026,Regenerative medicine,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover pancreatic,41810860,Quality control strategy for differentiating induced pluripotent stem cells into pancreatic β-cells before transplantation,0,no
pancreatic,10.1016/j.isci.2024.109959,PMC11144751,Edri,2024,iScience,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover pancreatic,38832019,3D model of mouse embryonic pancreas and endocrine compartment using stem cell-derived mesoderm and pancreatic progenitors,0,no
pancreatic,10.1016/j.xpro.2025.103980,PMC12311600,Cerrizuela,2025,STAR protocols,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,40711871,Protocol update to: High-throughput scNMT protocol for multiomics profiling of single cells from mouse brain and pancreatic organoids,0,no
pancreatic,10.3390/ijms24098125,PMC10179392,Tan,2023,International journal of molecular sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,37175830,The Values and Perspectives of Organoids in the Field of Metabolic Syndrome,3,no
pancreatic,10.3390/ijms24044027,PMC9959977,Liu,2023,International journal of molecular sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,36835437,Pancreatic Organoids: A Frontier Method for Investigating Pancreatic-Related Diseases,12,no
pancreatic,10.1097/txd.0000000000001658,PMC11177823,Sun,2024,Transplantation direct,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover pancreatic,38881741,Brown Adipose Tissue as a Unique Niche for Islet Organoid Transplantation: Insights From In Vivo Imaging,6,no
pancreatic,10.7150/thno.104883,PMC11840725,Hu,2025,Theranostics,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,39990212,Extracellular matrix proteins refine microenvironments for pancreatic organogenesis from induced pluripotent stem cell differentiation,5,no
pancreatic,10.3390/cells15060532,PMC13025886,Kuncha,2026,Cells,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,41892322,Engineering Stem Cells for Islet Replacement Therapy: Recent Advances and Barriers for Clinical Translation,0,no
pancreatic,10.1136/jitc-2025-013269,PMC12557781,Zhang,2025,Journal for immunotherapy of cancer,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover pancreatic,41135950,Epigenetic suppression of Nrf2-Slc40a1 axis induces ferroptosis and enhances immunotherapy in pancreatic cancer,5,no
pancreatic,10.1093/burnst/tkag015,PMC13140501,Zhang,2026,Burns & trauma,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover pancreatic,42094265,Organoid research: new concepts and new technologies,0,no
pancreatic,10.1177/09636897261417623,PMC12905087,Upadhye,2026,Cell transplantation,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover pancreatic,41685625,Advances in stem cell-derived beta-cell therapy: A new frontier in type 1 diabetes treatment,1,no
pancreatic,10.1093/gastro/goad019,PMC10085542,Chen,2023,Gastroenterology report,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,37051577,Ultrasound-guided fine-needle aspiration/biopsy-based pancreatic organoids establishment: an alternative model for basic and preclinical research,3,no
