organoid_type,doi,pmcid,first_author,year,journal,species,source_cell_type,license,has_methods,has_supplement,gold_candidate,flags,notes,pmid,title,cited_by,in_current_corpus
gastric,10.3748/wjg.v32.i10.113771,PMC12968642,Wen,2026,World journal of gastroenterology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,41809458,Pristimerin ameliorates spasmolytic polypeptide-expressing metaplasia by modulating &lt;i&gt;Cdkn1c&lt;/i&gt; (p57)-mediated glycolytic reprogramming,0,no
gastric,10.1186/s12935-026-04195-5,PMC12910853,Chen,2026,Cancer cell international,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,41572295,Helicobacter pylori promotes gastric cancer progression via UPP1-mediated uridine bypass of glycolysis,0,no
gastric,10.1136/jitc-2025-012976,PMC12911747,He,2026,Journal for immunotherapy of cancer,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,41672595,Genetically engineered ErbB2 overexpression sensitizes organoid-derived tumors to checkpoint inhibition in a syngeneic model of gastric cancer,0,no
gastric,10.1186/s13619-024-00218-6,PMC11732820,Hong,2025,"Cell regeneration (London, England)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,39808364,Standard: Human gastric organoids,7,no
gastric,10.1038/s41467-025-61024-5,PMC12215077,Zhang,2025,Nature communications,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover gastric,40595652,EZH2 loss promotes gastric squamous cell carcinoma,3,no
gastric,,PMC10872169,,2024,Journal of the Canadian Association of Gastroenterology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,,A162 DEFINING INNATE IMMUNE CELL MECHANISMS UPON HELICOBACTER PYLORI MEDIATED TUMORIGENESIS,0,no
gastric,10.3389/fcimb.2025.1641366,PMC12405370,Shaw,2025,Frontiers in cellular and infection microbiology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,40909341,The use of stem cells and organoids for modeling host-microbe interactions in low-biomass tissues,1,no
gastric,10.1002/mco2.70531,PMC12715344,Rashidan,2025,MedComm,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover gastric,41427018,Immune and Immune-Integrated Organoids as NextGeneration Platforms for Disease Modeling,0,no
pancreatic,10.3390/medicina61040623,PMC12028617,Petrauskas,2025,"Medicina (Kaunas, Lithuania)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,40282914,Pancreatic 3D Organoids and Microfluidic Systems-Applicability and Utilization in Surgery: A Literature Review,1,no
pancreatic,10.1038/s12276-024-01378-w,PMC11799150,Xu,2025,Experimental & molecular medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,39814914,Advancing pancreatic cancer research and therapeutics: the transformative role of organoid technology,11,no
pancreatic,10.3390/cells15040317,PMC12939310,Mantovani,2026,Cells,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,41744760,Magnetic Bead-Guided Assembly of 3D Primary Human Islet Cells in Decellularized Pancreatic Scaffolds,0,no
pancreatic,10.3724/abbs.2024218,PMC12367976,Liao,2024,Acta biochimica et biophysica Sinica,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover pancreatic,40230288,Small molecules enhance the high-efficiency generation of pancreatic ductal organoids,1,no
pancreatic,10.1016/j.stem.2024.10.006,PMC7618580,Lee,2024,Cell stem cell,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover pancreatic,39515296,Nurturing protectors: Macrophages in the human pancreatic islet,2,no
tumor,10.3390/cells15100922,PMC13204940,Sani,2026,Cells,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,42193932,The Organoid Decade: Leveraging 3D Patient-Derived Organoids to Bridge the Translational Gap in Triple-Negative Breast Cancer: A Systematic Review,0,no
tumor,10.21037/jtd-2026-0547,PMC13190222,Wu,2026,Journal of thoracic disease,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover tumor,42182656,Bibliometric analysis of lung cancer organoid research: trends and emerging areas of study,0,no
tumor,,PMC13083117,Leitão-Castro,,Frontiers in bioengineering and biotechnology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,,Histological fidelity and microenvironmental kinome signatures of metastatic patient-derived organoids,0,no
tumor,10.3390/cancers18091465,PMC13162899,Younis,2026,Cancers,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,42122261,Establishment of Patient-Derived Organoids for Pediatric Cancer Research,0,no
tumor,10.1002/gcc.70090,PMC12612569,Skubleny,2025,"Genes, chromosomes & cancer",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,41225774,"A 107 Gene Nanostring Assay Effectively Translates the Cancer Genome Atlas, and Tumour Microenvironment Gastric Cancer Molecular Classification to a Patient-Derived Organoid Model",2,no
tumor,10.3390/cancers17243973,PMC12730618,Ali,2025,Cancers,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,41463218,A Patient-Derived Organoid Platform from TUR-P Samples Enables Precision Drug Screening in Advanced Prostate Cancer,0,no
tumor,10.3389/fonc.2025.1630761,PMC12535870,Zhang,2025,Frontiers in oncology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,41122657,Patient-derived organoid-guided precision therapy for a very young woman with multidrug-resistant metastatic breast cancer: a case report,0,no
tumor,10.3389/fimmu.2026.1760379,PMC13218876,Wang,2026,Frontiers in immunology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,42220503,Patient-derived organoids guide personalized therapy for KRAS-mutant pancreatic cancer: synergistic MEK/mTOR inhibition and predictive chemotherapy responses,0,no
tumor,10.1002/ctm2.70645,PMC13140855,Zdyrski,2026,Clinical and translational medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,41889014,Establishment of a canine urothelial carcinoma-derived organoid biobank: A platform for comparative and translational research,0,no
tumor,10.2147/ott.s586407,PMC13033306,Hakuno,2026,OncoTargets and therapy,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover tumor,41913794,Close-to-Patient Models for Gastric Cancer: From Patient-Derived Xenograft Towards a Novel Gastric Cancer Mini-Tumor Model,0,no
tumor,10.1016/j.xcrm.2026.102622,PMC12923975,Wang,2026,Cell reports. Medicine,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover tumor,41707653,A human patient-derived organoid biobank to model tumor heterogeneity and therapeutic vulnerability for oral squamous cell carcinoma,0,no
tumor,10.1186/s12915-026-02606-7,PMC13235106,Bracesco,2026,BMC biology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover tumor,42021362,Fusion oncogenes in cancer: organoid models and novel therapeutic approaches,0,no
tumor,10.3389/fonc.2026.1827951,PMC13222983,Zhang,2026,Frontiers in oncology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,42232553,Global research trends and hotspots of colorectal cancer organoids: a bibliometric insight and visualization analysis via multiple databases,0,no
tumor,10.3390/cancers17203364,PMC12563465,Oanæs,2025,Cancers,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,41154419,"Patient-Derived Organoids from Pancreatic Neuroendocrine Tumors: A Systematic Review of PDO Take Rates, Molecular-Biological Characteristics, and Potential for Clinical Utility",0,no
tumor,10.1002/cam4.71776,PMC13101647,Wang,2026,Cancer medicine,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover tumor,42017786,Harnessing Tumor Organoids to Revolutionize Immunotherapy Research,0,no
tumor,10.32604/or.2025.071296,PMC12712689,Han,2025,Oncology research,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,41425705,Organoid Technology in Precision Medicine for Head and Neck Cancer,0,no
tumor,10.3390/cells15030259,PMC12897217,Kjølle,2026,Cells,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,41677622,Immune Cell Modulation of Patient-Matched Organoid Drug Response in Precision Cancer Medicine Platform,0,no
tumor,10.1002/mco2.70575,PMC12771672,Li,2026,MedComm,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,41503026,"Organoids in Cancer Research and Regenerative Medicine: Current Status, Challenges, and Future Prospects",1,no
tumor,10.1007/s10555-026-10316-3,PMC12957049,Deschuyter,2026,Cancer metastasis reviews,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover tumor,41776123,Patient-derived complex organoids are a critical tool to understand and explore pediatric malignant brain tumors,0,no
tumor,10.3389/fonc.2025.1674897,PMC12531068,Qin,2025,Frontiers in oncology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,41114337,Patient-derived organoid facilitating personalized medicine in non-small cell lung cancer: two case reports,0,no
tumor,10.1155/ijbc/6534449,PMC13158365,Rocha,2026,International journal of breast cancer,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,42124939,Establishment of Breast Cancer Organoids: A Systematic Review and Meta-Analysis,0,no
tumor,10.1038/s41378-026-01215-2,PMC13083936,Sun,2026,Microsystems & nanoengineering,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover tumor,41986323,Functional drug screening of tumor organoids on an active-matrix digital microfluidic chip for cancer precision medicine,0,no
tumor,10.3390/cells15090799,PMC13163092,Zhang,2026,Cells,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,42121900,Patient-Derived Organoid Modeling of Glypican-3 CAR-T Responses in Hepatocellular Carcinoma,0,no
tumor,10.1007/s13402-025-01158-2,PMC12775054,Xing,2026,"Cellular oncology (Dordrecht, Netherlands)",tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover tumor,41493730,Optimized patient-derived lung cancer organoids recapitulating the immune landscape for precision therapy evaluation,1,no
tumor,10.5230/jgc.2026.26.e19,PMC13053824,Moon,2026,Journal of gastric cancer,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover tumor,41942359,Molecular and Phenotypic Characterization of Fluid-Derived Patient-Derived Cell and Organoid Models in Advanced Gastric Cancer,0,no
tumor,,PMC13243020,He,,Frontiers in immunology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,,"Overcoming immunotherapy resistance in triple-negative breast cancer: a critical review of mast cell plasticity, metabolic reprogramming, and organoid models",0,no
tumor,10.3389/fcell.2026.1757516,PMC12957784,Ni,2026,Frontiers in cell and developmental biology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,41788310,Patient-derived organoids (PDOs): a novel preclinical platform to overcome challenges in cancer immunotherapy,0,no
tumor,10.3390/ijms27072954,PMC13073910,Azim,2026,International journal of molecular sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,41977144,Stem Cell-Derived Organoids for Cancer Therapy: Precision Medicine and Drug Selection,0,no
tumor,10.21037/jgo-2025-aw-818,PMC13187984,Kouassi,2026,Journal of gastrointestinal oncology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover tumor,42169926,Brain metastasis from KRAS wild-type pancreatic cancer and organoid correlates: a case report,0,no
tumor,10.1186/s13048-025-01766-4,PMC12366147,Alves-Vale,2025,Journal of ovarian research,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,40835947,Patient-derived organoids as a model to study tubo-ovarian carcinoma: a pathologist's perspective,0,no
tumor,10.3389/fimmu.2026.1773734,PMC13018154,Chen,2026,Frontiers in immunology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,41909670,"Engineering immune-competent niches: strategies, applications, and translational hurdles in ovarian cancer organoid models",0,no
tumor,10.3389/fimmu.2025.1723995,PMC12757232,Zhao,2025,Frontiers in immunology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,41488666,Application and challenges of tumor organoid technology in precision immunotherapy,0,no
tumor,10.3390/cancers18101500,PMC13204214,Useckaite,2026,Cancers,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,42192862,A High-Fidelity Patient-Derived Organoid Platform Recapitulates the Dynamic Metabolic Landscape of Cisplatin Tolerance in Mesothelioma,0,no
tumor,10.1038/s41467-025-67643-2,PMC12830848,Chen,2025,Nature communications,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,41422272,Determinants of sensitivity to HER2-targeted antibody drug conjugates in urothelial cancer,0,no
tumor,10.1186/s12967-025-06949-7,PMC12542246,Gao,2025,Journal of translational medicine,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover tumor,41121193,Renal cell carcinoma organoids for precision medicine: bridging the gap between models and patients,1,no
tumor,10.1002/ctm2.70534,PMC12635425,Shao,2025,Clinical and translational medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,41267460,Organoid-based two-step drug screening for rapid identification of chemotherapy-resistant oesophageal squamous cell carcinoma and alternative therapies,1,no
tumor,10.1186/s12967-026-07706-0,PMC13123169,Su,2026,Journal of translational medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover tumor,42035083,Analysis of the tumor reactivity of autologous TILs and allogeneic γδ T cells via tumor organoid-immune cell coculture,0,no
vascular,10.1038/s41598-026-42977-z,PMC13076926,Hoffmann,2026,Scientific reports,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover vascular,41787093,Animal-origin-free method for generating blood vessel organoids,0,no
vascular,10.1038/s41598-025-20091-w,PMC12528733,Giles,2025,Scientific reports,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover vascular,41094042,Animal-free alternatives for Matrigel in human iPSC-derived blood vessel organoid culture,2,no
vascular,10.1369/00221554261437861,PMC13161033,Serrano Martinez,2026,The journal of histochemistry and cytochemistry : official journal of the Histochemistry Society,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover vascular,42112650,Human iPSC-Derived Blood Vessel Organoids for Studying Chronic Hypoxia-Induced Microvascular Dysfunction,0,no
vascular,10.1007/s10456-025-09985-5,PMC12143994,Skowronek,2025,Angiogenesis,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover vascular,40478324,High-throughput differentiation of human blood vessel organoids reveals overlapping and distinct functions of the cerebral cavernous malformation proteins,5,no
vascular,10.1186/s12859-025-06270-6,PMC12539100,Schüttler,2025,BMC bioinformatics,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover vascular,41120876,VESNA: an open-source tool for automated 3D vessel segmentation and network analysis,0,no
vascular,10.1016/j.mtbio.2026.102966,PMC12966748,Ju,2026,Materials today. Bio,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover vascular,41800458,Click-chemistry hydrogel for blood vessel organoids self-sustaining delivery to enhance flap survival,0,no
vascular,10.1186/s13287-025-04317-2,PMC12023677,Ene,2025,Stem cell research & therapy,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover vascular,40275401,Biomanufacturing and lipidomics analysis of extracellular vesicles secreted by human blood vessel organoids in a vertical wheel bioreactor,10,no
vascular,10.1016/j.bioactmat.2025.10.018,PMC12594935,Crilly,2026,Bioactive materials,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover vascular,41211575,Human &lt;i&gt;in vitro&lt;/i&gt; models of neurovasculature and the application to pre-clinical intracerebral haemorrhage research,1,no
vascular,,PMC13253086,Pan,2026,Bioactive materials,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover vascular,,A viscoelastic suspension culture strategy modulating fusion and development in blood vessel organoids,0,no
vascular,10.3390/cells13231955,PMC11640006,Oh,2024,Cells,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover vascular,39682704,The Formation of Human Arteriovenous Malformation Organoids and Their Characteristics,4,no
vascular,10.1038/s41598-025-33940-5,PMC12852793,Selvam,2026,Scientific reports,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover vascular,41491209,Vascularized human brain organoids as a model of the brain-peripheral axis in HIV-1 neuropathogenesis,0,no
vascular,10.1186/s12933-026-03141-z,PMC13134171,Wang,2026,Cardiovascular diabetology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover vascular,41872879,Advances in the differentiation of induced pluripotent stem cells into vascular cells for the treatment of diabetic microvascular disease,0,no
vascular,10.1038/s42003-025-09476-9,PMC12886888,He,2026,Communications biology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover vascular,41501150,Organoid Modeling and Single-Cell Profiling Reveal Smooth Muscle Cell Migration in Moyamoya Disease,0,no
vascular,10.3390/ph18101540,PMC12566727,Zhao,2025,"Pharmaceuticals (Basel, Switzerland)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover vascular,41155654,Iteration of Tumor Organoids in Drug Development: Simplification and Integration,0,no
vascular,10.1016/j.bioactmat.2026.05.021,PMC13223969,Zheng,2026,Bioactive materials,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover vascular,42232747,Differentiation of arterioles and capillaries in human blood vessel organoids with decellularized splenic matrix,0,no
vascular,10.1186/s13578-024-01247-z,PMC11110195,Koh,2024,Cell & bioscience,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover vascular,38778363,"Employment of diverse in vitro systems for analyzing multiple aspects of disease, hereditary hemorrhagic telangiectasia (HHT)",1,no
vascular,10.3389/fphar.2025.1639268,PMC12813125,Tang,2025,Frontiers in pharmacology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover vascular,41560751,Patient-derived organoids in non-small cell lung cancer: advances in drug sensitivity testing,0,no
vascular,10.3390/cells14141081,PMC12293815,Oh,2025,Cells,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover vascular,40710334,Modeling Aberrant Angiogenesis in Arteriovenous Malformations Using Endothelial Cells and Organoids for Pharmacological Treatment,1,no
vascular,10.1038/s12276-026-01647-w,PMC12992571,Blenkle,2026,Experimental & molecular medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover vascular,41688741,Microglia-associated progression of multiple sclerosis: target identification and therapeutic engagement in human in vitro models,3,no
vascular,10.1016/j.celrep.2024.115068,PMC11975460,Boutom,2024,Cell reports,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover vascular,39693224,Central nervous system vascularization in human embryos and neural organoids,9,no
vascular,10.1016/j.mtbio.2026.103194,PMC13153652,García-Gimenez,2026,Materials today. Bio,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover vascular,42111769,Emerging biomodels to understand the pathophysiology of sepsis and evaluate new therapeutic strategies targeting extracellular histones,0,no
vascular,10.1186/s13287-023-03521-2,PMC10566155,Naderi-Meshkin,2023,Stem cell research & therapy,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover vascular,37817281,"Vascular organoids: unveiling advantages, applications, challenges, and disease modelling strategies",53,no
vascular,10.1038/s41467-024-52922-1,PMC11447164,Dobner,2024,Nature communications,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover vascular,39358374,Reassessment of marker genes in human induced pluripotent stem cells for enhanced quality control,25,no
vascular,10.3390/ijms27083423,PMC13116432,Lima,2026,International journal of molecular sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover vascular,42074069,Re-Thinking Pharmacokinetics in Ovarian Cancer: What Do Organoids Add?,0,no
vascular,10.1038/s41586-024-08002-x,PMC11578897,Gopee,2024,Nature,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover vascular,39415002,A prenatal skin atlas reveals immune regulation of human skin morphogenesis,72,no
vascular,10.1111/cpr.70161,PMC12961551,Song,2026,Cell proliferation,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover vascular,41521070,Vascularised Brain Organoids: Engineering Strategies and Neurobiological Applications,0,no
vascular,10.1038/s41420-022-01288-8,PMC9876421,Kong,2023,Cell death discovery,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover vascular,36697403,Cortical-blood vessel assembloids exhibit Alzheimer's disease phenotypes by activating glia after SARS-CoV-2 infection,29,no
vascular,10.3389/fbioe.2026.1797270,PMC13125083,Li,2026,Frontiers in bioengineering and biotechnology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover vascular,42064098,Organoid models: reshaping the paradigm for precision development and evaluation of CAR-T cell therapies,0,no
vascular,10.21769/bioprotoc.4870,PMC10632161,Sun,2023,Bio-protocol,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover vascular,37969757,Generation of Human Blood Vessel and Vascularized Cerebral Organoids,8,no
vascular,10.1186/s40001-025-02491-w,PMC11963322,Wang,2025,European journal of medical research,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover vascular,40176124,Inducing mononuclear cells of patients with CADASIL to construct a CSVD disease model,3,no
blood-brain-barrier,10.34172/bi.33140,PMC12913201,Nakhlband,2025,BioImpacts : BI,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,41716517,Organoid-engineered neurovascular units for drug discovery and neurodegeneration research,0,no
blood-brain-barrier,10.1186/s12987-021-00276-x,PMC8454074,Simonneau,2021,Fluids and barriers of the CNS,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,34544422,Investigating receptor-mediated antibody transcytosis using blood-brain barrier organoid arrays,40,no
blood-brain-barrier,10.3390/jfb17020106,PMC12941411,Sun,2026,Journal of functional biomaterials,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,41745568,Construction of an In Vitro Blood-Brain Barrier Micro-Organoid Model Using Decellularized Squid Mantle Scaffold Film,0,no
blood-brain-barrier,10.1016/j.heliyon.2024.e40813,PMC11732442,Bell,2025,Heliyon,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,39811336,Advanced tissue technologies of blood-brain barrier organoids as high throughput toxicity readouts in drug development,10,no
blood-brain-barrier,10.1002/eji.202451063,PMC11628917,Snik,2024,European journal of immunology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,39396370,Bridging the gap: Insights in the immunopathology of Lyme borreliosis,5,no
blood-brain-barrier,10.3389/fnagi.2025.1599509,PMC12283772,Yu,2025,Frontiers in aging neuroscience,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,40703678,"Regulation of BBB function and pathological evolution of PD by microenvironment ""spatiotemporal gradient"": unique advantages of microfluidic chips",1,no
blood-brain-barrier,10.2147/dddt.s530999,PMC12282546,Chen,2025,"Drug design, development and therapy",tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,40698061,Harnessing Organoid Platforms for Nanoparticle Drug Development,3,no
blood-brain-barrier,10.7150/thno.130030,PMC13231839,Mitchell,2026,Theranostics,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,42244996,Human Multi-Organ-on-a-Chip Platforms for Next-Generation Drug Delivery Strategies,0,no
blood-brain-barrier,10.3390/ijms26199478,PMC12524615,Ferrari,2025,International journal of molecular sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,41096746,Microfluidic-Based Technologies for Crossing the Blood-Brain Barrier Against Alzheimer's Disease: Novel Strategies and Challenges,3,no
blood-brain-barrier,10.3390/biomimetics10090624,PMC12467935,Ehab,2025,"Biomimetics (Basel, Switzerland)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,41002858,Hypoxia and Multilineage Communication in 3D Organoids for Human Disease Modeling,2,no
blood-brain-barrier,10.3389/fmolb.2021.754443,PMC8673718,Saha,2021,Frontiers in molecular biosciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,34926577,Boosting Natural Killer Cell Therapies in Glioblastoma Multiforme Using Supramolecular Cationic Inhibitors of Heat Shock Protein 90,8,no
blood-brain-barrier,10.1016/j.tibtech.2025.02.009,PMC12276974,Maisumu,2025,Trends in biotechnology,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,40221251,Brain organoids: building higher-order complexity and neural circuitry models,13,no
blood-brain-barrier,10.1016/j.stemcr.2025.102607,PMC12447338,Bell,2025,Stem cell reports,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,40845853,ApoE4 disrupts intracellular trafficking and iron homeostasis in a reproducible iPSC-based model of human brain endothelial cells,1,no
blood-brain-barrier,10.3390/molecules29112469,PMC11173746,Kostka,2024,"Molecules (Basel, Switzerland)",tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,38893345,The Application of Ultrasmall Gold Nanoparticles (2 nm) Functionalized with Doxorubicin in Three-Dimensional Normal and Glioblastoma Organoid Models of the Blood-Brain Barrier,16,no
blood-brain-barrier,10.1093/femsre/fuaf024,PMC12199766,Lalande,2025,FEMS microbiology reviews,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,40498321,Ex vivo study of neuroinvasive and neurotropic viruses: what is current and what is next,1,no
blood-brain-barrier,10.3390/neurosci6040125,PMC12735754,Rotondo,2025,NeuroSci,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,41441202,Advanced Cellular Models for Neurodegenerative Diseases and PFAS-Related Environmental Risks,1,no
blood-brain-barrier,10.3390/ijms24032710,PMC9916529,Chaulagain,2023,International journal of molecular sciences,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,36769032,Experimental Models of In Vitro Blood-Brain Barrier for CNS Drug Delivery: An Evolutionary Perspective,36,no
blood-brain-barrier,10.3389/fcell.2023.1146062,PMC10102862,Hall,2023,Frontiers in cell and developmental biology,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,37065853,Getting closer to modeling the gut-brain axis using induced pluripotent stem cells,12,no
blood-brain-barrier,10.1242/dmm.049410,PMC9302004,Adams,2022,Disease models & mechanisms,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,35815443,Cerebral malaria - modelling interactions at the blood-brain barrier in vitro,7,no
blood-brain-barrier,10.14791/btrt.2022.0037,PMC9911715,Lee,2023,Brain tumor research and treatment,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,36762804,Advances in Brain Metastasis Models,3,no
blood-brain-barrier,10.3390/jpm12020148,PMC8876566,Maurissen,2022,Journal of personalized medicine,tbd,tbd,CC-BY,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,35207637,Microphysiological Neurovascular Barriers to Model the Inner Retinal Microvasculature,15,no
blood-brain-barrier,10.1016/j.isci.2022.105838,PMC9851883,Adams,2023,iScience,tbd,tbd,CC-BY-NC,yes,tbd,no,epmc-ft,europepmc discover blood-brain-barrier,36686395,3D blood-brain barrier-organoids as a model for Lyme neuroborreliosis highlighting genospecies dependent organotropism,9,no
